data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
8 de junho de 2022;Ótima experiência e espero retornar.;A estrutura é bem moderna e me senti muito confortável durante a estadia. Boa receptividade dos hóspedes e do staff.;A academia precisa de atenção. Só o tempo que fiquei vi aparelhos quebrarem. A piscina também estava suja mas entendo que pelo clima. Tive alguns problemas com as tecnologias de acesso e demora com o segundo check-in. Assim como entender o funcionamento do telefone do quarto que poderia ter água disponível também.;10;;;;;;
6 de junho de 2022;Minha Estadia foi excelente;Bom dia,;;;;;;;;
;;;;;;;;;;
A hospedagem foi excelente o hotel atendeu minhas expectativa sim bem localizado e seguro; com um café da manhã bem servido;" e um estacionamento muito bom.""";O único ponto negativo foi os travesseiros muito mole e eles estavam de fronha sendo que dentro tinha uma proteção plástica que todas vez que vc se mexia dormindo fazia barulho atrapalhando o descanso.;10;;;;;;
6 de junho de 2022;Ótima, só faltou melhorar o café da manhã!;Um bom preço, quarto muito grande e bem limpo.;O café da manhã poderia ser melhor.;9;;;;;;
6 de junho de 2022;Muito bom;Atendimento e da vista;;8;;;;;;
6 de junho de 2022;Fantástico;;O hotel conta com tecnologia de biometria pra tudo, mas o estacionamento (que é pago) você tem que contar com a boa vontade do pessoal do controle de acesso ir até você, ler o voucher (escrito a mão) pra passar o cartão dele autorizando a entrada e saída. Muito demorado o processo, gerando um estresse desnecessário. Falo com toda a certeza que isso é tão chato, que escolherei outro hotel na mesma faixa de preço só por conta desse detalhe. o restante foi nota DEZ.;9;;;;;;
5 de junho de 2022;ótima;limpeza;;9;;;;;;
5 de junho de 2022;Bom;Limpeza, café da manhã;O Ar Condicionado faz muito barulho;8;;;;;;
5 de junho de 2022;Fantástico;Equipe da recepção muito solicita. Excelente custo-benefício.;;9;;;;;;
1º de junho de 2022;Fantástico;As acomodações são muito boas. O estacionamento muito grande e de fácil acesso;Infelizmente minha esposa teve um desentendimento com uma das atendentes. Acredito que alguns carecem de treinamento;9;;;;;;
1º de junho de 2022;Crítica construtiva;Hotel muito bom, boas instalações, quarto ótimo, funcionários simpaticos, café da manha com bastante opção.;Chegamos tarde, depois das 22:00, pedimos recomendações para comer alguma coisa e a propria recepcionista nos informou que tinha a melhor opção seria pedir ifood. Pedimos uma pizza e fomos pedir pratos e talheres para comer e me foi informado que eu teria um custo por isso, achei um absurdo quererem me cobrar por pratos e talheres. Mesmo assim pedi os pratos e talheres e no fim acabaram me arrumando somente talheres de plástico.;8;;;;;;
30 de maio de 2022;PERFEIÇÃO !;todos super educados, quartos cheirosos, café da manhã completo , chuveiro quente, camas super confortáveis, tudo muito bom;;10;;;;;;
30 de maio de 2022;bom! poderia melhora na cordialidade e receptividade de acolhimento ao hóspede, deixando melhor impressão na chegada!;localização, limpeza, instalações!;não tem ninguém pra ajudar com as malas! pagar estacionamento totalmente desnecessário! ;;;;;;;
"além de pagar o estacionamento tive que descarregar sozinha minha bagagem e levar ao quarto sem ajuda nenhuma""";8;;;;;;;;;
29 de maio de 2022;Excepcional;Simpatia e cordialidade dos funcionários.;Chuveiro demora muito para aquecer.;10;;;;;;
29 de maio de 2022;Excepcional;Da simpatia dos funcionários;;10;;;;;;
27 de maio de 2022;Muito boa, indico e irei vomtar;Localização, acomodações, equipe de recepção;A limpeza da área de serviço;10;;;;;;
26 de maio de 2022;meu hotel favorito em Recife. custo benefício excelente!;confortável e limpa. chuveiro excelente. staff educado e preparado. tamanho do quarto ótimo. academia ótima. valeu muito a pena! excelente custo-beneficio. ficarei outras vezes no mesmo hotel e quarto.;nada a reclamar.;10;;;;;;
25 de maio de 2022;muito boa;tudo;a cocha de frio;8;;;;;;
23 de maio de 2022;Fantástico;quarto família;o estacionamento;9;;;;;;
23 de maio de 2022;Fantástico;Espaços aconchegantes e satisfatórios.;;;;;;;;
Cama confortável;" banheiro com chuveiro maravilhoso.👍""";;9;;;;;;;
22 de maio de 2022;Muito bom, me hospedaria novamente.;Localização muito boa. Limpeza e silêncio das acomodações.;O restaurante, apesar de ter um cardápio muito bom, em vários momentos peca na higiene e conservação. Alguns pratos possuem cheiro de algo que não está fresco, causando insegurança na ingestão.;8;;;;;;
22 de maio de 2022;gostei muito;tudo;claridade no quarto;8;;;;;;
21 de maio de 2022;Viagem;Conforto e café da manhã;Do andar que fiquei,;8;;;;;;
18 de maio de 2022;Excelente!;Localização e vista muito boa para praia de boa viagem, e ao fundo para o aeroporto excelente acomodação, estacionamento amplo meu carro é grande e mesmo assim consegui estacionar no segundo andar muito bom;o wifi era estável uma hora funcionava depois parava de chegar msg ai desligava o wifi e ligava os dados moveis e as mensagems chegavam normalmente, entendo que é um desafio chegar ao 32º andar com wifi mas pra mim só isso negativo;10;;;;;;
18 de maio de 2022;Fantástico;;DEMORA NO ATENDIMENTO NA RECEPÇÃO;9;;;;;;
17 de maio de 2022;Muito bom;Localização;Hotel um pouco antigo com café da manhã desorganizado;8;;;;;;
17 de maio de 2022;Muito bom;Velocidade no check-in e check-out;Toalhas velhas;8;;;;;;
17 de maio de 2022;Boa estadia;Fui bem atendido em todas as áreas do hotel, desde o check-in, café da manhã, ate o Checkout. Cama de casal grande, e bem confortável.;Café da manhã poderia ter mais variedades. Mas, no geral é bem agradável.;9;;;;;;
16 de maio de 2022;Ótima estadia!;De tudo!;;10;;;;;;
16 de maio de 2022;Excepcional;Atendimento;Poucas pessoas no check in;10;;;;;;
16 de maio de 2022;Excelente hotel e custo benefício.;As camas e roupas de cama são muito boas.;;;;;;;;
O chuveiro é excelente.;;;;;;;;;;
"O café da manhã é muito bom.""";Não teve algo significativo que eu não gostasse mas considerando o nível do hotel a TV poderia ser maior.;9;;;;;;;;
15 de maio de 2022;recomendo;quarto espaçoso e confortável. ambiente limpo. recomendo.;;9;;;;;;
14 de maio de 2022;perfeita;tudo;tudo;10;;;;;;
12 de maio de 2022;Muito bom;Razoável.;O black out das cortinas nao veda totalmente e a claridade é muito forte;8;;;;;;
11 de maio de 2022;Muito bom;Localização quarto grande;Travesseiro encapado com plástico café deixa a desejar;8;;;;;;
11 de maio de 2022;Excepcional;Top;;;;;;;;
"Nota 10""";Gostei de tudo;10;;;;;;;;
11 de maio de 2022;Foi excelente, todos da diretoria aos colaboradores extremamente cordeais.;Tratamento maravilhoso sem falar da vista incrível!;;10;;;;;;
10 de maio de 2022;Muito bom;;o sinal da internet é muito ruim e o canal de tv não tem muitos canais. no café da manhã, poderia ter um bolo de chocolate ou outro com cobertura;8;;;;;;
8 de maio de 2022;Excepcional;Já me hospedei outras vezes e sempre que vou a Recife me hospedo nesse hotel muito bom!;Água do lavatório tava saindo marrom nunca aconteceu mais devem tomar providência e se possível voltar a oferecer serviço de manobrista mais o restante nota dez !;10;;;;;;
8 de maio de 2022;Ok, mas não me hospedaria novamente;Hotel confortável, a ~10 mins do aeroporto, vista do quarto super bonita.;Check-in demorou muuito (quase 50 mins), fila estava enorme. Estávamos com o nosso filho de 1 ano e 7 meses, e eles não disponibilizam nenhum microondas para esquentar a comida dele, por já terem tido problemas com isso no passado. Para o tamanho do hotel e preço, deveriam colocar uma copa baby para suporte dos pais.;8;;;;;;
8 de maio de 2022;Fantástico;Funcionários atenciosos, quarto limpo e instalações bem conservadas.;Solicitei um hambúrguer no serviço de quarto, por volta das 20:00 e demorou nada menos que 1 hora para ficar pronto. Estava gostoso, mas 1 hora é demais...;9;;;;;;
4 de maio de 2022;Bem confortável, atendeu a expectativa;Vista linda, e quartos bem limpos, o chuveiro é ótimo.;O estacionamento poderia ser melhor localizado.;8;;;;;;
4 de maio de 2022;Fantástico;Café da manhã com bastante variedades, , Localização ótima mercado, padaria, comércio próximo, estrutura do hotel muito boa.;Hotel não disponibiliza copos no quarto, quando solicitado foi enviado, copo descartável.;9;;;;;;
3 de maio de 2022;Excepcional;De tudo;De ñ estar incluso café da manhã;10;;;;;;
3 de maio de 2022;bom para quem não precisa de internet.;localização e instalações;Internet. É lamentável que um hotel deste nível tenha uma rede Wi-Fi horrorosa que simplesmente não funciona.;8;;;;;;
3 de maio de 2022;Ótima estadia;Das, instalações, limpeza, quarto.;Nada;9;;;;;;
2 de maio de 2022;Fantástico;Adoro os quartos, o café da manhã é bem sortido!;;9;;;;;;
2 de maio de 2022;Excepcional;Da acomodação e da localização;Do café da manhã e da comida do hotel em geral.;10;;;;;;
2 de maio de 2022;Muito bom;Cama muito confortável e ducha excelente, bem forte!;O café da manhã foi péssimo...não condiz com o nível do hotel.;8;;;;;;
30 de abril de 2022;;;;10;;;;;;
30 de abril de 2022;Fantástico;Cama, tamanho do quarto e chuveiro;Cafe da manha;9;;;;;;
30 de abril de 2022;Muito bom;O hotel está passando por transformações e ficou perceptível a intenção de melhora dos serviços.;;8;;;;;;
28 de abril de 2022;Fantástico;Quarto silencioso, confortável e muito bem limpo.;café da manhã um pouco desorganizado. hotel muito grande que ainda tem outra parte que é flat, então, havia muita gente e a reposição dos alimentos era demorada.;9;;;;;;
27 de abril de 2022;Atendeu com sobras minha expectativa;O atendimento e atenção dos funcionários foram excelentes.;;;;;;;;
"O restaurante tem uma variedade enorme de pratos com preços justos.""";O preço da cerveja Heineken é bem salgado.;9;;;;;;;;
27 de abril de 2022;ótima;limpesa;os elevadores;10;;;;;;
27 de abril de 2022;voltarei sempre que precisar…!;localização, estrutura, funcionários bem treinados.;;10;;;;;;
26 de abril de 2022;a estadia em si foi ótima. no entanto, pedi para pagar meia diária a mais e não fui informada até que horas eu teria dir;vista do quarto;falta de informação/orientação por parte dos funcionários do hotel;10;;;;;;
24 de abril de 2022;Pode melhorar;Boa localização. Camas boas bom banho;Sempre faltando coisas no café da manhã suco, bowl para cereal frutas, demora na reposição ;;;;;;;
"No restaurante em pleno feriado apenas 1 cozinheiro p atender restaurante e serviço de quarto portanto muita demora""";8;;;;;;;;;
24 de abril de 2022;Indico!;Hotel super agradável. Tem uma pegada mais voltada para negócios. Funcionários bem educados e limpeza em dia. Bem localizado.;;8;;;;;;
24 de abril de 2022;Fantástico;Da localização;Da ventilação (exaustor)barulhenta do banheiro;9;;;;;;
23 de abril de 2022;Muito bom;Cama grande muito confortável;Do café da manhã;8;;;;;;
22 de abril de 2022;Fantástico;;Falta de empregados auxiliando na chegada;9;;;;;;
22 de abril de 2022;Sensacional;O Hotel é Sensacional. Quarto confortável. Café da manhã muito bom.;Demora para realizar o chek-in e checkout.;;;;;;;
"Mas essa é a minha única reclamação também.""";10;;;;;;;;;
22 de abril de 2022;Muito bom;Localização;Check-in demorado, com longa fila, por haver apenas uma recepcionista.;8;;;;;;
21 de abril de 2022;Estadia boa;Instalações, Quarto, Limpeza;Estacionamento poderia ser mais automática e o ar-condicionado poderia ser mais silencioso;9;;;;;;
20 de abril de 2022;Excepcional;quartos espaçosos;burocracia para check in;10;;;;;;
19 de abril de 2022;Fantástico;Limpeza, localização,;;9;;;;;;
18 de abril de 2022;Satisfeita;Gostei muito do atendimento das recepcionistas, atenciosas e simpáticas. Já sobre o quarto, bastante confortável e com uma vista maravilhosa.;Infelizmente, o controle da TV não funcionava e o suporte acabou por não solucionar quando solicitado e depois de um tempo quando já estávamos quase dormindo, percebi que um funcionário abriu a porta do nosso quarto, nos gerando um certo desconforto.;10;;;;;;
18 de abril de 2022;Aceitável;Localização;Qualidade da alimentação (jantar no restaurante e room service);9;;;;;;
18 de abril de 2022;boa;Vista dos quartos altos é bonita.;A equipe que atende o check in é muito insatisfeita e chega a ser desagradável com os hóspedes. Tratam muito mal.;8;;;;;;
18 de abril de 2022;Excepcional;Excelente, muito organizado e bem localizado. Quarto amplo e camas confortáveis.;;10;;;;;;
17 de abril de 2022;Voltaria a me hospedar!;Fiquei no quarto do hotel com vista para o mar. O quarto é excelente. Chuveiro maravilhoso, vista maravilhosa, andar super alto. Ótima estrutura de iluminação, gostei muito!;Não gostei muito do café da manhã. Um outro detalhe que não gostei foi do cartão do quarto. Deu erro duas vezes, tive que descer até a recepção para trocar. Um cartão que não pode ter contato algum com cartão de crédito e telefone. Muito sensível.;8;;;;;;
17 de abril de 2022;Bom custo benefício;Hotel confortável, bom custo benefício;Check-in e check-out demorado, houve muita espera para atendimento. Serviço de recepção deixou a desejar.;8;;;;;;
17 de abril de 2022;Excepcional;Tudo perfeito no hotel! Parabéns!;;10;;;;;;
16 de abril de 2022;Bom;Tudo;Estacionamento pago;10;;;;;;
16 de abril de 2022;Muito bom;Quarto muito bom;Cafe da manha fraco , funcionarios lidando com os alimentos de forma irregular, rapaz que fez minha tapioca jogava resto de ingrediente que estava em sua mão no chão ao invés de limpar . Poucos ingredientes para tapioca. Cafe bem mais ou menos.;8;;;;;;
14 de abril de 2022;Muito bom;Instalações;;;;;;;;
"Atendimento""";Café da manhã;8;;;;;;;;
14 de abril de 2022;Hotel confortável;Conforto e localização;A limpeza do quarto deve melhorar. A atendente esqueceu de colocar papel higiênico. Pedi pelo telefone, mas não foi enviado. Tive que descer até a recepção para pedir papel.;9;;;;;;
14 de abril de 2022;Ok.;Localização e boa, próxima a 2 shoppings. Um bom hotel se vc não precisar ficar muito tempo nele.;Café da manhã regular, poucas opções;8;;;;;;
14 de abril de 2022;ótima;local limpo confortável;nada;10;;;;;;
13 de abril de 2022;Fantástico;;O valor do estacionamento caro para hospedes, alugamos um carro, a diária foi somente um pernoite, se fosse mais ia ficar puxado no orçamento, devia ser incluso na hospedagem.;9;;;;;;
13 de abril de 2022;Bom, mas café da manhã decepciona!;Acomodação, localização.;Café da manha muito ruim! Muito abaixo do que se espera para um hotel desse padrão.;8;;;;;;
13 de abril de 2022;É bom para o valor;O hotel fica bem no centro de Boa Viagem e tem bastante estrutura ao redor tipo padaria, farmácia e afins.;;;;;;;;
Eles nos deram a opção de escolher o andar então optamos pelo mais alto; que nos garantiu uma vista incrível da praia de BV;;;;;;;;;
o café da manhã contava com o clássico de todo café de hotel; sem muitas opções mas o essencial havia.;;;;;;;;;
"o Hotel deixa um bolinho de rolo de cortesia quando você chega.""";é um local antigo e você consegue ver isso nas portas, piso, parede etc. Não é nada grotesco ou que gere incômodo mas é algo a se pontuar;;;;;;;;;
o sistema de elevadores no final de semana q ficamos estava bem bizarro. O elevador passava do andar; não deixava 3 pessoas entrarem;" etc. Levava mais de 5 minutos para conseguir pegar o elevador. Não sei se é recorrente mas foi bem chatinho.""";8;;;;;;;
12 de abril de 2022;Excepcional;Conforto e tamanho do quarto;Café da manhã fraco, cartões da porta desmagnetizador falhando;10;;;;;;
12 de abril de 2022;FRUSTRANTE.;SEgurança / Café / Cama / Chuveiro;Recepção PÉSSIMA!!!!! PÉSSIMA!!!!!;8;;;;;;
12 de abril de 2022;Excepcional;A vista é incrível... o quarto é maravilhoso, limpo, amplo, a cama perfeita!;;10;;;;;;
11 de abril de 2022;Excepcional;Muito bom;Tudo;10;;;;;;
11 de abril de 2022;Fantástico;Boa localização;;;;;;;;
"Bom espaço no quarto""";Demora para check in. Cobrança indevida de itens não consumidos e confusão com café da manha já pago..;9;;;;;;;;
11 de abril de 2022;Muito boa!;As instalações atendem muito bem, limpeza excelente, um bom café da manhã.;Os canais na TV só pegavam redes evangélicas, não tava pegando os principais canais.;9;;;;;;
11 de abril de 2022;foi uma estadia maravilhosa;um bom espaço, tudo bem organizado e novo;não houve do que reclamar;10;;;;;;
11 de abril de 2022;Muito bom;Quarto com uma vista muito boa. Limpeza adequada. Localização muito boa também.;Café da manhã deixa a desejar.;8;;;;;;
10 de abril de 2022;Tranquila;Quarto amplo, bem higienizado.;reservei com café da manhã mas na hora não dava direito.;8;;;;;;
10 de abril de 2022;Muito bom;Localização excelente! Hotel bom, estrutura nova e quarto confortável;Apenas uma pessoa realizando atendimento na recepção na chegada (Mais de 20 minutos para atendimento, sendo que eu era o segundo da fila). Impressão digital problemática causando transtorno para acesso ao estacionamento e lobby do hotel.;8;;;;;;
9 de abril de 2022;Muito bom;cama e café da manhã;;8;;;;;;
9 de abril de 2022;qto ao dormitório excelente. qto aos funcionários do café da manhã são todos péssimos. qto a limpeza e organização do qu;acessibilidade;café da manhã péssimo. funcionários do café são os piores que já vi. todos sem excessão são inúteis. os copos do suco todos sem exceção são mau lavados.;8;;;;;;
7 de abril de 2022;Fantástico;localização;a receptividade do hotel;9;;;;;;
7 de abril de 2022;Mais que recomendo!;Atendimento na recepção, ambiente organizado e limpo. Quarto confortável, amplo, claro e arejado.;Nada.;10;;;;;;
7 de abril de 2022;Foi muito satisfatória.;Estrutura muito boa, suíte limpa, organizada. Café da manhã ótimo.;Demoraram um pouco para nos atender no check in, pois havia apenas uma funcionária atendendo no momento. E a parede de vidro da suíte muito muito suja.;9;;;;;;
7 de abril de 2022;foi uma boa estadia.;a cama é confortável, o hotel é limpo e novo. o quarto é amplo, o banheiro é amplo. é exatamente como nas fotos.;não é exatamente algo que não gostei na acomodação, mas pelo momento da estadia: o hotel foi comprado por outra rede e peguei exatamente o momento da transição. embora o hotel estivesse lotado e a equipe estivesse pequena, durante o café da manhã foi o momento em que sentimos uma demora na reposição dos alimentos e dos talheres. o café tinha uma boa variedade e também podia pedir na hora algumas coisas.;9;;;;;;
7 de abril de 2022;Fantástico;Localização e instalação;Café da manhã poderia melhorar;9;;;;;;
5 de abril de 2022;muito bom!;vista;sem reclamações;10;;;;;;
5 de abril de 2022;Excepcional;O time da recepção com informações cirurgicas.;;10;;;;;;
4 de abril de 2022;Ótimo hotel;Hotel muito bom, em tudo;Duas coisas apenas... A cama desconfortável e a internet ruim;10;;;;;;
4 de abril de 2022;Ótima estadia;O quarto com vista para o mar é lindo! E possui cafeteira no quarto, o que dá muitos pontos extras!;;;;;;;;
Limpeza excelente.;;;;;;;;;;
Cama excelente; chuveiro excelente.;;;;;;;;;
"Café da manhã bem variado.""";Café da manhã tumultuado.;;;;;;;;;
Estacionamento não muito conveniente.;;;;;;;;;;
"Não possuem serviço de valet e não ajudam com as malas.""";9;;;;;;;;;
4 de abril de 2022;Ótima estadia;O quarto super limpo, lindo, amplo, moderno. Vista linda!;;;;;;;;
Pedimos serviço de quarto e a comida é muito boa.;;;;;;;;;;
Cama super confortável.;;;;;;;;;;
Chuveiro excelente!;;;;;;;;;;
Café da manhã com bastante variedade. Frutas; pães;" pratos quentes.""";Ficamos hospedados duas vezes. Na primeira vez os elevadores não estavam funcionando no dia seguinte. Precisávamos descer para tomar café da manhã e da hora que eu percebi que eles não estavam funcionando até a hora que conseguimos descer se passou quase uma hora. Tentamos descer pelo elevador de serviço, mas como todos os hóspedes estavam fazendo o mesmo, foi impossível. E estávamos no vigésimo sexto andar, então estava bem inviável usar as escadas. Nos atrasamos para o nosso compromisso.;;;;;;;
O Hotel não possui serviço de valet; o que é bem inconveniente para um hotel deste porte. ;;;;;;;;;
Não ajudam nem com as malas; o que achei péssimo.;;;;;;;;;
A parte do checkin também é inconveniente; pois se você chega de carro; não tem onde parar pra descer e entrar no hotel; tem que deixar o carro numa rótula do hotel onde não se deve estacionar; então se muitas pessoas chegam ao mesmo tempo não tem onde parar o carro.;;;;;;
Depois de fazer o check-in precisa dar a volta no quarteirão para ter acesso a entrada do estacionamento e o estacionamento em si é bem apertado. A rampa que sobe e desce é a mesma; e o estacionamento é pago a parte.;;;;;;;;;
Poderiam melhor nesse quesito.;;;;;;;;;;
O café da manhã é ótimo; porém precisam organizar melhor os pedidos de tapioca/omelete. Fiquei com pena da funcionária que estava preparando; pois os hóspedes simplesmente ficavam falando vários pedidos; várias pessoas se acumulando ali ao mesmo tempo e falando por cima da comida... Quando o pedido estava pronto ela simplesmente largava na bancada sem avisar de quem era;" a gente precisa adivinhar que era o nosso. No dia anterior estava em outro hotel que também tinha esse serviço no café da manhã e era bem mais organizado. Dois funcionários preparando os pedidos e uma fila organizada. O hóspede só saia da fila com o seu prato.""";9;;;;;
4 de abril de 2022;O Hotel vale muito a pena.;O quarto era muito bom, espaçoso e sempre limpo. As dependências do Hotel eram agradáveis e bem localizado.;Não achei o café da manhã ao nível do hotel. Os pães eventualmente estavam quase duros e faltavam opções, Os demais alimentos apresentavam falhas: os quentes estavam mornos ou quase frios e os frios (iogurtes) quase naturais. O cobertor extra do quarto era bem pequeno.;10;;;;;;
4 de abril de 2022;Bom custo benefício;Ótima localização e instalações confortáveis.;;9;;;;;;
2 de abril de 2022;Excepcional;Limpo,amplo, café agradavel. Serviu ao que de propôs: pernoite.;;10;;;;;;
2 de abril de 2022;Ótimo custo benefício. Recomendo!;Cama grande e confortável. Vista do quarto muito bonita.;;9;;;;;;
1º de abril de 2022;Voltarei logo!;Gostamos muito da hospedagem! O café da manhã estava melhor do era da última vez! A limpeza é algo muito importante para o hotel! Estão de parabéns!;Do atendimento na entrada, muito demorado! São poucas pessoas atendendo e muitas precisando ser atendidas! Com relação ao pessoal do restaurante, são pouco prestativos!;10;;;;;;
1º de abril de 2022;Excelente qualidade de hospedagem, acomodação, café da manhã.;conforto.;;10;;;;;;
22 de março de 2025;Satisfatório;;Recepção lotada e apenas 2 funcionárias para fazer todo processo de checkin e checkout dos hóspedes do hotel e dos flats, com isso uma longa espera para dar entrada de no mínimo 45 minutos. Internet muito ruim e instável. Pelo valor da diária algumas comodidades básicas não foram atendidas, como por exemplo uma TV smart no quarto.;6;;;;;;
16 de março de 2025;descepcionante;Não gostei de hotel, não indico e nunca mais voltaria, nada me fez gostar desse local;"Existe atendimento que somente o bom senso e boa vontade prevaleça, mas não foi o caso pois percebi funcionarios mal orientado ""menos é mais"" e todo hospede gosta de ser bem atendido, local com pessimo wi-fi dentro do quarto e não sabem o quanto é importante isso para trabalho";2;;;;;;
13 de março de 2025;Ruim;Cafe da manha satisfatório, elevador eficienciente mesmo.com andares altos.;Preco abusivo por água, sendo que na esquina encontrava por 0,99 centavos. a chave da porta deixou de funcionar mais de duas vezes, precisando ir na recepção.;;;;;;;
;;;;;;;;;;
Televisão não funcionava e a limpeza miseravel feita.;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
Um dos piores hotéis que fiquei na vida pelo preço cobrado;" tem pousadas de beira de estrada com mais qualidade""";3;;;;;;;;
13 de março de 2025;Poderia ter cido melhor;Localização;Existiu um barulho enorme do elevador e a Acústica da circulação de onde vinha esse enorme barulho do elevador não atenuava o barulho.;7;;;;;;
11 de março de 2025;Acima do preço para o que é esperado;Localização e por ser de fácil acesso a Boa Viagem;Limpeza tanto nos quartos, quanto no espaço de café da manhã;7;;;;;;
10 de março de 2025;Bom;O quarto e a vista são lindos;Infelizmente pra minha surpresa o primeiro quarto que me mandaram estava sujo e parecida estar usado, com muito mal cheiro;7;;;;;;
9 de março de 2025;O Hotel do Congresso: valeu pela praticidade.;O quarto era amplo, a cama bem grande e confortável, travesseiros bons. O café da manhã era variado, mas sem nada de extraordinário. Os funcionários são educados e solícitos.;As toalhas de banho limpas tinham um cheiro estranho, bem diferente do cheiro de lavanderia. Havia louças e talheres sujos em meio as louças limpas no café da manhã.;7;;;;;;
7 de março de 2025;Nao vale o preço. Só a localização é boa. Quarto e banheiro precisam de atualização.;Localizacao;Cafe da manha, quarto, barulho e cheiro do ar;5;;;;;;
6 de março de 2025;Ok, mas há espaço para melhoria.;Café da manhã, cama king bem confortável, satisfatoriamente limpo com toalhas e roupas de cama limpas.;Situação do chuveiro que parecia bem degradado e o fluxo de água era inconstante. Pedi meu jantar no quarto que foi pescada amarela com crosta e arroz cremoso (pescada salgada, a crosta era só uma farofa salpicada por cima, arroz duro). Amenities como o sabonete líquido dentro do box estava em falta. Achei que por ser um hotel comercial, teria um Wi-Fi razoável. O espaço para trabalhar na recepção não pega o Wi-Fi direito e fica uma música ambiente no repeat impossível de fazer chamadas e de se concentrar. Ou seja, parecia um espaço para trabalho meramente ilustrativo.;7;;;;;;
3 de março de 2025;Razoável;Localização;Café da manhã. Pão seco, comida sem sabor.;6;;;;;;
23 de fevereiro de 2025;Bom. Porém o café da manhã deixa bastante a desejar.;Cama muito confortável.;Café da manhã é bem mediano, além de usarem uma sala de eventos para servir o café, o que torna um ambiente nada aconchegante.;7;;;;;;
21 de fevereiro de 2025;Satisfatório;Localização e estrutura do prédio;Quarto estava um pouco sujo ;;;;;;;
"Ar condicionado barulhento""";6;;;;;;;;;
20 de fevereiro de 2025;Muito cara para o que oferece;Quarto e banheiros em tamanho bom e limpos. Cama confortável e 4 travesseiros foram disponibilizados, o que é raro de se ver.;Café da manhã ruim. Apesar de muitas opções as comidas não são saborosas. Aipim estava frio, ovo frio, enfim. O corredor do quarto estava sujo nos 3 dias que passei lá. E o lençol da cama era pequeno ou estava mal arrumado pq tava dando pra ver o colchão na parte de cima, embaixo dos travesseiros.;6;;;;;;
17 de fevereiro de 2025;Não recomendo!;Da localização sossegada do hotel.;Hotel antigo, passando por reformas. Ás 8h da manhã começa o barulho. O estacionamento tem vagas apertadas e de difícil localização. Café da manhã de péssima qualidade. Restaurante ruim!;5;;;;;;
17 de fevereiro de 2025;Bom hotel.;quarto amplo e cama grande;A TV é muito pequena. Ar condicionado fazia muito barulho e a comida do restaurante deixa a desejar na qualidade. Pedi um espaguete a bolonhesa e a carne era de péssima qualidade, cheia de gordura e nervos, não consegui comer. E o preço do cardápio não é barato, ou seja, desproporcional cobrar o valor que cobram pela qualidade que oferecem.;7;;;;;;
14 de fevereiro de 2025;Decepcionante;Localização;Estacionamento péssimo. Garagem super apertada e pequena. Corredores com portas velhas. Ar condicionado barulhento. Manta não estava limpa. Wifi muito ruim.;4;;;;;;
10 de fevereiro de 2025;Bom;Poderia ser mais bem cuidado;;7;;;;;;
10 de fevereiro de 2025;Péssima experiência;Quarto amplo, localização boa, mas longe da praia.;Está longe de ser um hotel 4 estrelas. Atendimento péssimo da recepção (despreparados e com poucos colaboradores), room service pífio (não atende e é preciso descer para ser atendido. Inclusive, fui orientada a pedir ifood). Restaurante desorganizado com pedidos trocados e demora excessiva. Ficamos dois dias sem água quente no quarto. A falta de treinamento e despreparo é imensa: da recepção a gerência com feedbacks rudes e intimidadores. Estávamos em um congresso e até a sala apresentava problemas com queda de energia em meio a uma das palestras mais esperadas do dia. ;;;;;;;
"Apenas dois elevadores funcionando causando congestionamento entre os hóspedes e colaboradores. Internet péssima.""";1;;;;;;;;;
9 de fevereiro de 2025;Bom;Quarto bom, espaçoso e limpeza impecável;Café da manhã podia ser melhor;7;;;;;;
9 de fevereiro de 2025;Bom;Boas instalações, limpeza impecável;O café da manhã podia ser melhor, principalmente com relação à variedade de pães/doces. Faltou inclusive o tradicional bolo de rolo. O restaurante onde e servido o café era pequeno para a quantidade de hóspedes.;7;;;;;;
9 de fevereiro de 2025;Ok;A acomodação era boa, com espaço ok. Café da manhã muito variado.;quando chegamos o controle do ar condicionado não funcionava, nem o da TV, que estava quebrado ao meio. Além disso, o quarto possuía uma cama king e apenas uma coberta de solteiro. ;;;;;;;
Por fim; quando eu estava tratando com um funcionária da recepção fui chamada atenção por estar com uma saia longa e a parte de cima do biquíni; alegando se tratar de um hotel “executivo”. Nunca passei por isso numa cidade turística de praia; eu estava saindo para passear. ;;;;;;;
"O café podia ter uma variedade melhor principalmente de doces. Nem o tradicional bolo de rolo eles tinham. A tapioca que comi lá foi a mais sem graça da vida""";7;;;;;;;;;
6 de fevereiro de 2025;Bom;Nas proximidades do aeroporto, é o hotel de melhor custo benefício;;;;;;;;
"Os funcionários são queridos e as áreas compartilhadas são bem bonitas""";Acredito q eu fiquei na modalidade mais simples de quarto. Achei um pouco velho e com coisas com na aparência pelo preço q custa… bom pra passar 1-2 noites;7;;;;;;;;
5 de fevereiro de 2025;Aceitável;;Estacionamento fora do hotel, longe, difícil de entrar e estacionar e custo de 25,00;;;;;;;
Vista do mar não é nada boa;" vê bem de longe atrás dos prédios""";5;;;;;;;;
