data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
13 de março de 2024;Péssima experiência!!;Nada;Quando cheguei no hotel, umas 22h30, fui informado que estava com problema no ar condicionado e me realocaram para outro de padrão inferior em todos os aspectos (localização, café da manhã e conforto), cobrando a mesma tarifa. ;;;;;;;
Entendo que imprevistos acontecem; mas não entraram em contato comigo previamente para informar o ocorrido; me fazendo perder tempo. Estava bem cansado; tinha voltado de uma viagem internacional longa. ;;;;;;;
Achei bastante falta de respeito; já tinha me hospedado outras vezes;" era cliente antigo.""";1;;;;;;;
11 de março de 2024;Excepcional;O café da manhã muito bem servido, tudo fresquinho.;;10;;;;;;
9 de março de 2024;Ótimo , limpo , tranquilo;Muito bom;Localização;10;;;;;;
9 de março de 2024;Aceitável;Funcionários atenciosos, localização;Instalações precárias, chuveiro e ducha vaso com problemas, não tem smart TV, estacionamento pequeno não possui vagas para todos is carros, tive que deixar meu carro na rua...;5;;;;;;
7 de março de 2024;Decepcionante;Localização e café da manhã.;Da limpeza do boxe. Havia mofo nos rejuntes.;4;;;;;;
7 de março de 2024;Para ser cobrado o valor de diária cobrado precisa oferecer um melhor serviço de café da manhã.;Apartamento limpo e organizado com cama confortável, tv nova e banheiro organizado e funcionária da recepção bastante atenciosa;Café da manhã com apenas cuscuz, ovo e banana cozida, funcionários desatentos conversando dentro da cozinha e faltando talheres no local…;5;;;;;;
6 de março de 2024;Excelente!;O atendimento e atenção dos funcionários excepcional, além da localização perto de mercados, restaurantes, da feirinha e da orla. Muito bom, recomendo!;;10;;;;;;
5 de março de 2024;Não recomendo;Apenas o estacionamento;Colchão estragado;;;;;;;
Pedimos jantar e a comida foi requentada e o gosto estava ruim. Acordamos passando mal;" e ficamos uma semana com diarréia. A volta foi segurando no vôo para não vomitar.""";1;;;;;;;;
4 de março de 2024;Boa estadia.;Ambiente limpo e organizado.;O café da manhã poderia ser melhor.;10;;;;;;
2 de março de 2024;Excepcional;Bom atendimento, quarto confortável, pequeno (ideal para uma pessoa).;;;;;;;;
Proximo ao mercado; a Praia; Igrejinha de Boa Viagem; onde fica a feirinha com comidas e artesanato e as vezes apresentações artísticas.;;;;;;;
"Restaurantes (indico Parraxaxa - comidas típicas nordestina e Churrascaria Ponteio Grill)""";;10;;;;;;;;
27 de fevereiro de 2024;Aceitável;Boa localização;Ar condicionado bem antigo e não muito eficiente. Só tinha uma toalha e sem tapete no banheiro.;5;;;;;;
21 de fevereiro de 2024;Legal. Atende perfeitamente!!!;Precisei do hotel para 1 dia. Indicaria com certeza para quem deseja ficar até 2 dias. Fica próximo do aeroporto ( positivo).;;;;;;;;
O atendimento dos funcionários da recepção é educado. Dos funcionários do restaurante também. Pedimos uma tapioca com queijo e coco; misto; e ao final da noite uma sopa...Estava tudo excelente. E creio que o café seguirá o mesmo ritmo; pois o ambiente é limpo e organizado.;;;;;;;
Nosso quarto era básico/ casal. Atendeu perfeitamente. Cama boa; ar ok; Internet ok; silêncio ok; banheiro ok.;;;;;;
Gostei muito desse hotel pelo custo benefício;" localização e por atender ao que precisávamos. Acertamos.""";;10;;;;;;;
19 de fevereiro de 2024;muito abaixo do esperado;caiu demais o padrão que tinha, quarto fedendo, banheiro fedendo, café da manha, sem opções, ar condicionado barulhento e instável, cama deformada;a correção dos pontos negativos comentados acima;3;;;;;;
16 de fevereiro de 2024;Não gostamos muito, mas deu pro gasto.;O sinal de Wi-Fi funciona bem, a cama é confortável e o ar condicionado do quarto tbm era muito bom.;O banheiro é pequeno, o espaço para tomar café da manhã no hotel é bastante quente, além das funcionárias conversarem alto fofocando, falando de colegas de trabalho e tudo mais. O café da manhã tinha poucas opções, tomamos café de domingo até quinta-feira e todos os dias eram as mesmas opções, nada mudava, achamos bem fraco.;3;;;;;;
15 de fevereiro de 2024;Péssimo;Cafe da manha bem servido;Pessimas instalaçoes, colchao velho, hotel velho no geral;1;;;;;;
14 de fevereiro de 2024;Excepcional;Otimo atendimento;;10;;;;;;
13 de fevereiro de 2024;Excepcional;Funcionários atenciosos, quarto ótimo, móveis novos, smart TV, ar condicionado ótimo. Banheiro espaçoso, café da manhã servido no horário. E Wi-Fi perfeito não passei por problemas de conexão.;;10;;;;;;
9 de fevereiro de 2024;Excepcional;Climatizacao muito boa nos quartos, banheiro grande, café da manhã muito bom e com um tempo longo de duracao, equipe prestativa;A cama de casal eram 2 camas unidas e dava pra sentir a divisoria... acho q n tinha um colchao por cima e nao tinha tomada perto da cama.;10;;;;;;
5 de fevereiro de 2024;Maravilhosaaaaaa;Ampla arejada eu amei o local;;10;;;;;;
3 de fevereiro de 2024;Só vale pela localização;Localização;Lençol fino, cortina não escurece o quarto ficamos embaixo do restaurante e um barulho logo cedo q não tinha como dormir;2;;;;;;
28 de janeiro de 2024;Excepcional;Funcionários super educados e felizes, quarto limpo e cheiroso, qualquer dúvida que tiver os funcionários te ajudaram e te aconselham onde ir para curti.;;10;;;;;;
21 de janeiro de 2024;Não aconselhável;Gostei do atendimento da recepcionista, muito educada nos atendeu super bem .;;;;;;;;
;;;;;;;;;;
"A localização e ótima""";O café da manhã e horrível, sem opções, comida com gosto estranho deu dor de barriga... o valor de uma diária e absurdo muito caro não condiz com a qualidade de nada, os quartos são colados um no outro, a limpeza não e legal;3;;;;;;;;
19 de janeiro de 2024;Muito prático;Modernidade e conforto;Nada a declarar;10;;;;;;
15 de janeiro de 2024;Aceitável;Localização;Falta manutenção.;5;;;;;;
5 de janeiro de 2024;Foi horrível minha estadia, peguei para 5 dias, fiquei 1 dia e não voltei mais, o quarto estava cheirando a mofo, pedi p;Nada;Foi horrível minha estadia, peguei para 5 dias, fiquei 1 dia e não voltei mais, o quarto estava cheirando a mofo, pedi para trocar de quarto não consegui, mandaram limpar o quarto e ficou do mesmo jeito, não volto nunca mais, e ainda me deram reembolso de apenas 2 dias que não fiquei!;1;;;;;;
5 de janeiro de 2024;Aceitável;O unico ponto positivo é ser proximo ao aeroporto;Tive uma péssima experiência. Tentei entrar em contato pelo app e pelo wpp para antecipar o checkin mas ninguem respondeu, chegando la cobraram;;;;;;;
"100 reais a mais pela antecipação e queriam cobrar tb pelo cafe da manha. Tinha barata e muriçoca no quarto.""";5;;;;;;;;;
3 de janeiro de 2024;Ruim;De nada;Cadê da manhã, local do café da manhã horrível. A localização péssima a área externa muito suja. Não é limpado pelos funcionários e ao refor do hotel fede a cocô.;3;;;;;;
22 de dezembro de 2023;Aceitável;Os funcionários gentis e atenciosos.;Camas muito moles e desconfortáveis, não tinha cabides, a manta pequena e fininha. O café da manhã é bem simples e restrito, os alimentos não têm identificação. .;5;;;;;;
21 de dezembro de 2023;Jamais voltarei!;O quarto limpo, mas isso é o mínimo pelo valor da diária.;O café da horrível, pouca opção seria elogio. Era o mínimo do mínimo, fora a limpeza q era horrível. A funcionária q fazia o café saiu da cozinha, com o avental amarelado sujo, botas sujas, sem touca nos cabelos, nos dois dias q ficamos!;5;;;;;;
21 de dezembro de 2023;Excepcional;Tudo perfeito;;10;;;;;;
18 de dezembro de 2023;Aceitável;Os funcionários atendem com educação e gentileza.;Os colchões muito moles, o quarto que ficamos, não tinha cabides. O café da manhã simples, e sem muitas opções, os alimentos sem identificação.;;;;;;;
Não tem interruptor perto das camas;" tem que levantar pra apagar a luz.""";5;;;;;;;;
4 de dezembro de 2023;Ótima! Conforto e tranquilidade.;Conforto, higiene.;;10;;;;;;
3 de dezembro de 2023;Quarto 106 tem cheiro de mofo;É próximo ao aeroporto e tem estacionamento próprio gratuito (sujeito a disponibilidade).;;;;;;;;
"Não tenho como comentar sobre o café pois saímos muito cedo para o aeroporto.""";Ficamos no quarto 106, que aparentava estar limpo, mas simplesmente não dormimos a noite por causa do cheiro de mofo. Tentamos uma troca de quarto, mas no informaram que só tinha um disponível, com cama de casal, e estávamos em três. ;;;;;;;;;
O ar-condicionado estava com a palheta quebrada; improvisada com um papel.;;;;;;;;;
A janela do quarto fica para o corredor onde ficam os condensadores; então faz um pouco de barulho;" mas isso não nos incomodou. O pior mesmo foi o mofo.""";5;;;;;;;
26 de novembro de 2023;Decepcionou.;Apenas da localização.;Café da manhã bem fraco. ;;;;;;;
Cama ruim. ;;;;;;;;;;
Arrumação do quarto sem capricho nenhum.;;;;;;;;;;
Banheiro ruim; sem suporte para papel higiênico; sem uma prateleira para apoiar itens de banheiro. ;;;;;;;;
Na primeira noite realizaram dedetização no hotel às 23h; fizeram um barulho horrível por 30 minutos; arrastando móveis;" um horror.""";4;;;;;;
24 de novembro de 2023;O hotel precisa fazer um treinamento com a equipe;;Do café da manhã, funcionários muito desagradáveis é mal educados;4;;;;;;
20 de novembro de 2023;Ruim a estadia;A localizacao;Os quartos tinham muito cheiro de mofo, o café da manhã chegamos antes do horário de acabar e já não estavam repondo, outro casal chegou antes do horário final e eles retirarmos os alimentos e ainda discutiram com estes hóspedes!;4;;;;;;
11 de novembro de 2023;péssimas;Nada;Tudo;1;;;;;;
10 de novembro de 2023;Ruim;Localização;Hotel com pouca segurança e conforto. Não vale o preço de diária. Café da manhã não vale o custo. Esperava mais;4;;;;;;
7 de novembro de 2023;Vale apenas pela localização, nada mais.;As únicas coisas que gostei foram a localização, a gentileza dos funcionários com os quais interagi (recepção e restaurante) e ter tido a sorte de vaga no estacionamento coberto.;A estrutura do hotel é bem antiga, no quarto havia mofos, colchão e travesseiros ruins, roupa de cama e banho de baixa qualidade e sem tomadas próximas à cama. Café da manhã bem simples, apenas o básico. A precificação do hotel está descolada da qualidade oferecida e por isso a minha avaliação é ruim.;4;;;;;;
6 de novembro de 2023;horrivel!;localização;café da manha, horrivel, deu 10 horas cheio de gente comendo eles desligam os ar condicionados e as luzes, extremamente constrangedor.;2;;;;;;
5 de novembro de 2023;Aceitável;O Café da amanhã é excelente.. Funcionários atenciosos..;O banheiro sujo com direito a visitas de baratas, chuveiro parcialmente entupido.;5;;;;;;
4 de novembro de 2023;Excepcional;Ótimo atendimento, localização e funcionários educados.;;10;;;;;;
3 de novembro de 2023;Excepcional;Gostei de tudo. Recepção, funcionários, localização e comida.;;10;;;;;;
29 de outubro de 2023;Não vale o custo x benefício.;A cordialidade dos funcionários da recepção.;Péssimo café da manhã, bolos sempre secos. Pouquíssimas opções. Atendentes da cozinha mal humoradas. Xícaras mal lavadas.;4;;;;;;
25 de outubro de 2023;Excepcional;Os funcionários muito gentil e educado.;Gostei de tudo!;10;;;;;;
22 de outubro de 2023;Satisfação e praticidade.;Simplicidade com;;;;;;;;
"Conforto e praticidade.""";Gostei de tudo.;10;;;;;;;;
20 de outubro de 2023;Aceitável;Do atendimento ao cliente;Camas extremamente desconfortáveis;5;;;;;;
11 de outubro de 2023;Excepcional;Cozinha atendimento ótimo;Serviço de cama;10;;;;;;
10 de outubro de 2023;Excepcional;EXCELENTE LOCALIZAÇÃO PROX AEROPORTO E PROX PRAIAS ;;;;;;;;
TEM ESTACIONAMENTO PROPRIO E GRATUITO ;;;;;;;;;;
"CAFE DA MANHA BOM""";SEM QUEIXAS;10;;;;;;;;
9 de outubro de 2023;Aceitável;;Lençol de se cobrir era o mesmo de forrar a cama. Café da manhã extremamente simples. Quarto duplo com direito a apenas uma chave. Estacionamento com poucas vagas;5;;;;;;
3 de outubro de 2023;Decepcionante.;;A reserva era para as 14h chegamos as 15h e o quarto ainda não estava pronto. Fomos encaminhados para um outro quarto. Na reserva havíamos pedido cama de casal entretanto eles não tinham e juntaram duas camas de solteiro com pilow e não ficou confortável. A roupa de cama estava encardida e rasgada. O quarto tinha muito pó e com sinais de mofo nas paredes. Apesar da reserva ter sido feito com tomada perto da cama não havia essa opção;;;;;;;
2 de outubro de 2023;Tinha até barata no quarto;Péssimo. Cama ruim, lençol de solteiro forrando cama de casal.;Cama ruim, limpeza ruim, lençol ruim, toalha ruim, BARATA NO QUARTO;1;;;;;;
2 de outubro de 2023;Aceitável;;Confesso que fiquei decepcionada com o quarto, já havia me hospedado la há alguns anos e está mais decadente.;5;;;;;;
2 de outubro de 2023;Excepcional;excelente custo benefício;;10;;;;;;
1º de outubro de 2023;Muito satisfeito!;Confortável o quarto, limpeza do quarto, tudo ótimo;Tudo perfeito;10;;;;;;
29 de setembro de 2023;Não recomendo;Colchões muito velhos, é sujos.;;;;;;;;
"Os lençóis da cama estavam fedendo a Suor￼. Parecia que já tinha sido utilizado é não tinham feito a troca da roupa de cama.""";Cama de péssima qualidade, lençóis sujos, muito barulho.;1;;;;;;;;
28 de setembro de 2023;Excepcional;Café da manhã bem completo;Nada;10;;;;;;
21 de setembro de 2023;Custo alto para uma estadia desconfortável;Ter restaurante;Cama péssima pequena e desconfortável, não tem funcionários para levar itens no quarto;5;;;;;;
18 de setembro de 2023;Aceitável;Da localização!;Do atendimento solicitei pano pra chão, por mais de duas vezes onde fui informado que não poderia levar me protifiquei em descer pra pegar fui informado que era possovel pegar naquele momento tambem nao podeia pegar, lençol só tinha um fino no quarto!;5;;;;;;
16 de setembro de 2023;Muito caro para o que entrega.;Localização.;Limpeza muito precária. Infestação de baratas no quarto, em apenas uma noite precisei matar 4 baratas. Travesseiros sujos. Café da manhã muito fraco. Hotel muito caro para o que entrega. Se for só pra dormir uma única noite, ok. Mas não vale o preço que cobra.;5;;;;;;
8 de setembro de 2023;Excepcional;Funcionários atenciosos, bom café, chuveiro forte e quente.;Quarto apertado. Cama mola. Barulho ar condicionado e frigobar.;10;;;;;;
2 de setembro de 2023;Pessima;De nada, primeira e ultima vez;quarto fedendo a mofo, ar com palhetas quebradas, nem edredom tem.;;;;;;;
;;;;;;;;;;
"Não recomendo""";1;;;;;;;;;
31 de agosto de 2023;BEM RUIM , NÃO SEI COMO ELES TEM BOAS NOTAS, DEVE SER O OUTRO HOTEL DA REDE, PQ ESTE IMPOSSIVEL;DE NADA;QUARTO EXTREMAMENTE PEQUENO, ABAFADO, BANHEIRO NÃO ESTAVA MUITO LIMPO. PRIMEIRA NOITE O CHUVEIRO PINGOU A NOITE TODA ... AR CONDICIONADO TRAVADO NOS 18 GRAUS. PEDI DUAS VEZES PARA VIREM ARRUMAR.;;;;;;;
SAIMOS PARA O NOSSO COMPROMISSO; QUANDO VOLTEI... PARA MINHA SURPRESA NÃO TINHAM ARRUMADO;;;;;;;;;
COMO O QUARTO ERA PEQUENO E TENHO PROBLEMA DE SAÚDE; NÃO PUDE DEIXAR O AR DIRETO NOS 18 GRAUS POIS FICAVA FRIO; ENTÃO MORREMOS DE CALOR A NOITE INTEIRA.... JANELA ABERTA... O BARULHO DO AR CONDICIONADO OU MOTOR DE PISCINA DO PRÉDIO AO LADO FOI TERRIVEL... AI JUNTA O PINGA PINGA DO CHUVEIRO...;;;;;;;;
A NOITE FOI TODA EM CLARO. NOITE DOS HORRORES;;;;;;;;;;
;;;;;;;;;;
TRAVESSEIRO BAIXO; ;;;;;;;;;
;;;;;;;;;;
NA NOITE DE SÁBADO; ARRUMARAM O AR E O CHUVEIRO OK... FOI MENOS PIOR.;;;;;;;;;
;;;;;;;;;;
ESTACIONAMENTO ROTATIVO; CHEGA TARDE COLOCA O CARRO NA RUA... NOSSO CARRO FICOU AS 2 NOITES NA RUA... SIMPLES ASSIM .;;;;;;;;;
"FIQUEI BEM DECEPCIONADA""";3;;;;;;;;;
29 de agosto de 2023;Ótima;A limpeza dos quartos, café da manhã e atendimento;;10;;;;;;
21 de agosto de 2023;Excelente;Ótima equipe, atendimento excelente.;;;;;;;;
Bom café da manhã; excelente recepção.;;;;;;;;;
Verdadeiramente;" recomendo.""";A rua Charles Darwin é pouco iluminada e encontrei moradores de rua. Uma pena, mas sei que está se tornando comum nas grandes cidades.;10;;;;;;;
21 de agosto de 2023;Check in frustrante e noite barulhenta após as 22h em suítes com acústica ruim;Ser próximo ao compromisso.;Após meus comentários na plataforma da booking diretamente para o hotel, fiquei com uma impressão ruim no check out: parecia que já sabiam que não tive uma boa experiência sobretudo nesta última estadia (a ponto de fazer os comentários e pelo visto os funcionários envolvidos já foram avisados), levando para o lado pessoal a ponto de mal olhar no meu rosto ou abrir um sorriso cordial no check out.;5;;;;;;
19 de agosto de 2023;Muito barulho.;Ter estacionamento e ser próximo de locais que preciso frequentar quando venho a recife.;Limpeza, barulho e camas desconfortáveis.;5;;;;;;
19 de agosto de 2023;Péssimo;Nada;Quarto cheiro mofo ;;;;;;;
"Nao tem estacionamemto cafe manhã ruim""";1;;;;;;;;;
19 de agosto de 2023;Péssimo;Nada;Quarto cheiro mofo ;;;;;;;
"Nao tem estacionamemto cafe manhã ruim""";1;;;;;;;;;
12 de agosto de 2023;Precisa melhorar;Localização;Cama tem ácaro, lençol tava mal lavado, café da manhã fraco;5;;;;;;
8 de agosto de 2023;Muito proveitosa;O atendimento muito bom;nada a citar;10;;;;;;
4 de agosto de 2023;Só p dormir mesmo;;Localização próxima aeroporto;3;;;;;;
31 de julho de 2023;Podem melhorar;Nada;Tudo;5;;;;;;
29 de julho de 2023;Ruim!!!;Não tomamos café da manhã, nosso voo era muito cedo. O quarto era muito pequeno e o banheiro não estava limpo.;O quarto era muito pequeno e o banheiro não estava limpo.;4;;;;;;
27 de julho de 2023;Excepcional;Limpeza e localização;Não tinha cobertor, restante tudo ótimo;10;;;;;;
25 de julho de 2023;Serve para passar uma noite e não mais que isso;Localização e recepção 24 hrs;Faltou toalha, roupa de cama encardida, ar condicionado velho, café da manhã deixou a desejar.;5;;;;;;
24 de julho de 2023;perfeito;tudo muito bom.... parabéns a todos do hotel;não há;10;;;;;;
15 de julho de 2023;Fraco;Café da manhã normal, não tem fartura, mas tem o suficiente.;Limpeza, quarto com mofo, lençóis fino com cheiro ruim, solicitado cobertor que veio sujo.etc;5;;;;;;
13 de julho de 2023;Desagradável;;Do quarto, cheiro muito forte de suor e os travesseiros, além do cheiro forte de suor, tinha um mal cheiro de podre, Terrivel, além disso o interfone não funcionava, tive que ir até a recepção para reclamar;2;;;;;;
4 de julho de 2023;Foi ótima, com certeza é um local que retornarei.;Localização excelente e a equipe, desde a equipe de atendimento no balcão, limpeza, segurança são excelentes e muito prestativos;;10;;;;;;
4 de julho de 2023;Aceitável;Localização;Rua alagada, sem local pra deixar o carro nem no hotel nem na rua.;5;;;;;;
3 de julho de 2023;Bem localizado porém estrutura e serviços bem antigos , precisa melhorar limpeza e roupa de cama.;Localização;Limpeza e conforto;2;;;;;;
2 de julho de 2023;Muito ruim;Atendimento dos funcionários.;O quarto era horrível. Bem diferente nas fotos. A vista era a sala dos ar condicionados. As paredes cheias de umidade. Cama velha, instalações velhas. Quarto obscuro. Um absurdo o preço por esse quarto. Café da manhã pobre e as coisas que acabaram, ficavam assim sem mais.;2;;;;;;
1º de julho de 2023;Decepcionante;De nada;Tudo;4;;;;;;
28 de junho de 2023;Ruim;Localização;Da acomodação. Já fiquei outras vezes e gostei. Dessa vez o quarto não estava bom. E a cama fiquei com medo de cair, balançava o tempo todo e ainda mais com um barulho que não conseguimos dormir.;4;;;;;;
19 de junho de 2023;Excelente no;Localização;Gostei de tudo;10;;;;;;
16 de junho de 2023;Deplorável , não consegui dormir!;Nada;Cama de casal, dois colchões juntos,uma mais alto que o outro ,abajur sem energia Box banheiro vaza água;1;;;;;;
12 de junho de 2023;Aceitável;A localização é ótima, o quarto estava limpo.;Café da manhã com poucas opções. Travesseiros ruins, solicitei outro e não tinham. Não tem tomada do lado da cama. Não tem interruptor de luz perto da cama. Televisão não funcionou.;5;;;;;;
11 de junho de 2023;Excepcional;Tudo perfeito;Tudo;10;;;;;;
11 de junho de 2023;Nunca mais voltarei. Decepcionante!;O café da manhã tinha poucs opções e era demora a reposição do que achava. A localização é perigosa após as 20:00 hrs.;A limpeza era péssima, o ar condicionado muito barulhento e sujo, o chuveiro uando usávamos, molhava o banheiro inteiro. As roupas de camas estavam sujas também. Muito barulho a noite quando um hóspede abria a sua porta ou andava no corredor. Td muito sujo mesmo! Infelizmente não vale a pena!;4;;;;;;
7 de junho de 2023;Desorganizado, sujo e fedorento.;Nada;"Cheguei de um voo super cansado nem deixaram colocar o carro na frente do hotel e ainda me fizeram passar meia hora no meio da rua as 3 horas da manhã tentando colocar o carro em uma vaga que não existia, acabei deixando meu carro no meio da rua. Após subir para o quarto, a cama de casal era coberta por 2 lençóis de solteiro ""gambiarra"" ainda por cima com fronhas sujas e com catinga de cigarro, liguei na portaria pedindo uma toalha, lençóis e fronhas limpas e ainda queriam que eu descesse para buscar. Só fui conseguir dormir umas 5 horas da manhã e ainda por cima acordei todo quebrado pq o colchão era velho e todo empenado. Resumindo: hotel desorganizado, sujo e fedorento.";1;;;;;;
5 de junho de 2023;custo,benefício;boa localização;;10;;;;;;
5 de junho de 2023;Razoavel;Localização;Colchão com defeitos (buraco), guarda-roupa com baratas pequenas e cafe da manha com poucas opções;5;;;;;;
4 de junho de 2023;Aceitável;Localização;Fora s localização, tudo. Quarto , conforto, café custo. Não me pega mais. 👎;5;;;;;;
29 de maio de 2023;nada agradável;café da manhã satisfatório;quartos fedendo a cigarro, box vazando água para dentro do quarto. me cobraram pgto da renovação da estadia, enquanto já tinha pago. o recepcionista tentou passar várias vezes o cartão no débito, sendo que a opção era crédito, quase cancelando o cartão. muito amador o atendimento.;5;;;;;;
27 de maio de 2023;apesar de tentarmos a alteração da data e mesmo havendo vagas pelo hotel, não conseguimos pelo book;bom dia, não houve hospedagem pelo booking, Tratava-se de apenas uma diária relativa a negócios, que teve de ser adiada um dia anterior e pelo booking avisaram que não havia disponibilidade, sendo que meu marido fez a ligação para o hotel e conseguiu apenas pagando novamente. ABSURDO. tivemos que pagar duas vezes, usando apenas uma.;;5;;;;;;
22 de maio de 2023;não gostei!;;travesseiros extremamente desconfortáveis! duros feito pedra! solicitei um outro travesseiro, porém não tinham mais nenhum! café da manhã com poucas opções!;5;;;;;;
21 de maio de 2023;Noites de sono terrível 😢;Muito bom !;Pedi um quarto para casal e colocaram dois colchões de solteiro em uma cama de casal, um dos colchões já bem fundo, foi muito desconfortável a dormida.😢;4;;;;;;
21 de maio de 2023;hotel péssimo em todos os sentidos;acomodação limpa, porém cama péssima, travesseiros pessimos.;ar condicionado com barulho, hóspedes falando alto, não tem lei do silêncio, muita desorganização e bagunça!;3;;;;;;
20 de maio de 2023;Parece mais pousada, não hotel.;Funcionários solícitos.;Não tinha cobertas no quarto, nem amenidades no quarto. Também precisei de um talher, pois cheguei a noite e não tinha mais locais para comer na rua, então precisei pedir delivery,mas não puderam ajudar. Não tinha nem água na geladeira do quarto.;5;;;;;;
13 de maio de 2023;Ótimo!;Muito bom o atendimento em geral, funcionários cordiais e solícitos em tudo.Limpeza impecável.Olocal é próximo à barzinhos e a praía é próxima.Muito boa a estadia,voltaria com certeza;Sem queixas.;10;;;;;;
9 de maio de 2023;não recomendo!;;primeiramente tive um problema com meu cartão de crédito que ficou no meu quarto enquanto eu estava no passeio .. e durante o dia começaram a aparecer compras. precisei bloquear o cartão e fiquei a viagem toda sem! ;;;;;;;
"sem falar que haviam bichos (tipo umas larvinhas) no banheiro.""";2;;;;;;;;;
8 de maio de 2023;Péssimo custo benefício.;A localização do hotel é boa, apesar de a rua ser um pouco deserta e o café da manhã possuía uma variedade razoável de opções. O restaurante tem bom horário de funcionamento.;O quarto que fiquei estava repleto de traças, paredes sujas e muriçocas. O banheiro não tinha box de vidro, era uma cortina de plástico muito ruim, que ficava o tempo todo invadindo o box e atrapalhava no banho. Banheiro repleto de mosquitos de banheiro e passava a sensação de falta de limpeza. Um verdadeiro horror e custo benefício terrível.;3;;;;;;
6 de maio de 2023;Tudo;Tudo muito bom,;Tudo;10;;;;;;
6 de maio de 2023;Excelente ! Recomendo!;Atendimento, recepcionistas e localização. ;;;;;;;;
Funcionários super atenciosos;" desde a recepção ao restaurante.""";;10;;;;;;;
1º de maio de 2023;mediana;localização;instalações antiga;5;;;;;;
25 de abril de 2023;o café da manhã bem simples mas uma delícia. Os funcionários do hotel sempre bem receptivos. Pelo custo-beneficio, recom;da estrutura do prédio e dos funcionários.;não gostei da cama e do ar condicionado que parecia está precisando de limpeza.;10;;;;;;
25 de abril de 2023;estadia desconfortável, esperava pelo menos um café da manhã razoável e você percebe que tudo e feito com muita escassez;;quarto extremamente pequeno, cama desconfortável, ar condicionado antigo não desligando led, café da manhã muito fraco.;5;;;;;;
23 de abril de 2023;Excepcional;Custo benefício;;10;;;;;;
20 de abril de 2023;decepcionado;lençóis velhos, de péssima qualidade. higiene ruim.;higiene do quarto ruim;1;;;;;;
14 de abril de 2023;Razoável;Atendimento, cobraram por coisas que não compramos;funcionários pouco preparados;3;;;;;;
10 de abril de 2023;Razoavel;Nao oferecido;Muito Cheiro de modo no quarto.;5;;;;;;
8 de abril de 2023;bom custobeneficio;bom atendimento dos funcionarios;;;;;;;;
boa limpeza;;;;;;;;;;
"bom chuveiro""";poderia ter mais conforto ;;;;;;;;;
quarto pequeno;;;;;;;;;;
"café da manha em local acanhado e um pouco tumultuado""";5;;;;;;;;;
24 de março de 2023;Valor muito alto para o que foi oferecido;Localização;Quarto com janela pequena próximo de uma marquise horrorosa. Valor alto pra qualidade do quarto;3;;;;;;
20 de março de 2023;Aceitável;;Restaurante bem ruim;5;;;;;;
19 de março de 2023;Tudo ótimo!;Limpeza dos quartos e lençóis e fronhas limpas!;;10;;;;;;
16 de março de 2023;Péssimo;Atendimento horrível.;;1;;;;;;
5 de março de 2023;Pior que motel;Nada;O quarto estava com o chuveiro quente sem funcionar, cama fazia barulho ao deitar e dura. Não tem ser sérvico de quarto, tive que descer pra pegar lençol de se cobrir, e ainda tinha mosquito dentro do quarto. Horrível! Estacionamento rotativo e ruim de entrar!;1;;;;;;
28 de fevereiro de 2023;para o que oferece, o preço deveria ser bem menor;localização;banheiro bem ruim. não tem onde colocar itens de higiene pessoal. Cama super desconfortável. não tem tomada próximo a cama;4;;;;;;
26 de fevereiro de 2023;não voltaria e não indico;localização boa;conforto péssimo (cama parece que era de pedra), sem serviço de quarto, café da manhã horrível.;1;;;;;;
26 de fevereiro de 2023;não vale o valor;localização;conforto / atendimento;3;;;;;;
25 de fevereiro de 2023;Aceitável;localização;limpeza, quarto com cheiro de mofo, lençóis encardidos.;5;;;;;;
23 de fevereiro de 2023;Uma tremenda PORCARIA!;Não gostei de NADA!;Funcionários ignorantes, pouco cordiais, instalações péssimas, a limpeza horrível e sem contar que quando iam fazer a limpeza do quarto vizinho, faltavam derrubar o hotel com barulho, em resumo, pior hotel que já fiquei na vida!;1;;;;;;
22 de fevereiro de 2023;top, só melhora no café da manhã;tudo;só o café da manhã foi fraco;10;;;;;;
20 de fevereiro de 2023;Ruim;Localização;Colchão desconfortável ( velho ).;;;;;;;
Banheiro sem Box;;;;;;;;;;
Café da manhã com as mesmas opções todos os dias.;;;;;;;;;;
"Segundo funcionário não tem serviço de quarto para entregar uma simples água.""";3;;;;;;;;;
20 de fevereiro de 2023;funcionários muito atenciosos mas o quarto deixou a desejar. fora que não tinha estacionamento;nada;a limpeza do quarto e o aspecto de sujo;5;;;;;;
15 de fevereiro de 2023;Hotel não se preocupa com o cliente;Nada, sofri um acidente e não pude ir, entrei em contato com o Hotel para remarcar a viagem já que não era reembolsavel, mas havia a opção de remarcação, tentei contato pelo chat e telefone e simplesmente me ignoraram e disseram que era a política da reserva, sendo que está escrito aqui na política que eu poderia remarcar a estadia.;Tudo, sofri um acidente e não pude ir, entrei em contato com o Hotel para remarcar a viagem já que não era reembolsavel, mas havia a opção de remarcação, tentei contato pelo chat e telefone e simplesmente me ignoraram e disseram que era a política da reserva, sendo que está escrito aqui na política que eu poderia remarcar a estadia.;1;;;;;;
31 de janeiro de 2023;Excepcional;funcionários educados, apartamento excelente, café da manhã de qualidade !;;10;;;;;;
